Student_ID,Name,Gender,Age,Class,Section,Attendance,Study_Hours,Assignments,Previous_Marks,Internal_Marks,Project_Score,Practical_Score,Behavior_Score,Participation,Internet_Access,Family_Income,Parent_Education,Sleep_Hours,Extra_Curricular,Stress_Level,Exam_Preparation,Final_Exam,Final_Grade,Performance,Risk_Level,Pass_Fail
STU102769,Vivaan Nair,Male,19,12,D,75.22,5.15,62.36,69.39,62.31,100.0,100.0,65.24,63.58,Yes,67818.0,Diploma,6.0,Yes,4.74,84.27,58.52,C,Average,Medium Risk,Pass
STU102770,Ayaan Rao,Male,16,10,A,60.9,4.32,91.09,74.5,89.2,85.04,94.66,87.19,67.09,Yes,36730.0,Doctorate,4.63,Yes,5.1,38.25,54.51,C,Average,High Risk,Pass
STU102771,Vivaan Das,Male,11,6,C,98.56,4.67,86.6,75.09,70.83,80.53,81.49,81.59,74.01,Yes,43399.0,Graduate,7.4,Yes,7.2,84.53,60.12,B,Average,Medium Risk,Pass
STU102772,Myra Singh,Male,12,7,A,81.16,2.97,76.11,58.46,58.6,71.41,67.45,87.54,75.06,Yes,101926.0,Postgraduate,6.47,No,9.05,54.58,38.7,F,Needs Improvement,Critical Risk,Fail
STU102773,Ayaan Mishra,Male,16,10,B,60.92,2.48,73.65,82.22,66.84,52.43,96.77,70.6,40.33,Yes,42584.0,Doctorate,6.4,No,7.69,64.79,43.77,D,Needs Improvement,High Risk,Pass
STU102774,Ishaan Mishra,Female,15,9,B,70.91,3.84,66.26,78.37,80.54,81.4,80.91,83.76,73.0,Yes,31647.0,Postgraduate,8.32,Yes,5.53,55.89,56.8,C,Average,Medium Risk,Pass
STU102775,Diya Verma,Male,15,8,C,66.67,5.17,78.88,58.41,74.37,71.58,72.96,58.87,63.48,No,39129.0,Diploma,6.52,Yes,5.75,100.0,48.37,D,Needs Improvement,High Risk,Pass
STU102776,Saanvi Bose,Male,15,9,B,80.42,3.62,100.0,51.72,68.06,99.51,60.23,72.24,51.75,No,28004.0,High School,6.47,Yes,9.26,43.64,35.7,F,Needs Improvement,Critical Risk,Fail
STU102777,Myra Singh,Male,19,12,D,84.49,2.58,93.07,59.63,61.18,76.14,88.91,69.54,63.29,Yes,71854.0,Postgraduate,5.53,No,2.98,100.0,56.92,C,Average,Medium Risk,Pass
STU102778,Aarav Nair,Female,13,8,A,75.96,1.78,72.16,46.45,55.54,88.77,77.71,83.95,90.81,Yes,62801.0,Graduate,6.0,Yes,7.58,59.21,38.59,F,Needs Improvement,High Risk,Fail
STU102779,Sai Rao,Male,13,6,B,91.32,4.03,84.08,73.33,71.23,74.82,84.93,72.19,84.56,Yes,42821.0,Diploma,8.61,Yes,2.81,71.02,63.93,B,Average,Low Risk,Pass
STU102780,Kiara Iyer,Male,13,8,B,82.95,2.81,59.48,88.94,68.57,69.49,83.21,61.53,71.75,Yes,69254.0,Postgraduate,7.67,Yes,2.05,55.86,59.64,C,Average,Medium Risk,Pass
STU102781,Arjun Nair,Female,17,12,D,94.75,3.59,86.95,92.74,81.33,90.24,91.41,71.18,53.85,Yes,64156.0,Graduate,8.42,No,6.36,56.89,59.17,C,Average,Medium Risk,Pass
STU102782,Kiara Bose,Other,16,11,D,77.71,3.32,63.54,52.57,60.34,84.8,85.12,85.18,45.53,Yes,43290.0,Postgraduate,6.08,No,1.78,70.08,49.86,D,Needs Improvement,Medium Risk,Pass
STU102783,Kiara Joshi,Female,16,11,B,100.0,2.99,86.35,82.59,74.78,84.81,77.81,79.57,53.05,Yes,54701.0,Graduate,7.4,Yes,4.31,70.63,65.13,B,Average,Low Risk,Pass
STU102784,Vihaan Singh,Female,18,12,D,75.23,4.17,100.0,71.35,78.29,80.93,89.53,69.06,70.22,Yes,44037.0,Graduate,8.15,Yes,7.85,75.09,57.29,C,Average,Medium Risk,Pass
STU102785,Krishna Patel,Female,11,6,D,71.16,4.59,67.45,31.66,33.84,95.02,96.21,88.07,70.6,Yes,36418.0,Diploma,7.64,Yes,3.27,71.12,45.19,D,Needs Improvement,High Risk,Pass
STU102786,Saanvi Joshi,Male,12,7,C,69.68,6.84,100.0,64.68,84.33,97.36,100.0,96.78,58.28,Yes,15531.0,Diploma,8.74,Yes,8.69,81.58,62.78,B,Average,High Risk,Pass
STU102787,Saanvi Iyer,Male,12,6,C,79.47,4.91,83.36,62.9,64.7,51.17,63.7,88.91,85.8,Yes,43049.0,Graduate,7.44,Yes,1.0,100.0,61.58,B,Average,Medium Risk,Pass
STU102788,Aarav Das,Female,11,6,D,61.37,6.25,64.76,89.37,83.44,82.64,97.48,50.31,76.92,Yes,48665.0,Diploma,7.0,No,7.19,91.87,61.22,B,Average,High Risk,Pass
STU102789,Aadhya Iyer,Male,17,11,D,85.53,2.39,64.07,56.06,60.17,94.0,60.59,80.85,22.28,Yes,26060.0,Diploma,4.41,No,2.33,81.25,46.73,D,Needs Improvement,Medium Risk,Pass
STU102790,Arjun Bose,Female,17,12,C,59.14,1.14,100.0,79.01,83.27,60.98,94.38,76.3,71.97,Yes,71217.0,Diploma,7.46,Yes,4.71,70.94,56.44,C,Average,High Risk,Pass
STU102791,Sai Nair,Female,14,7,D,83.94,3.68,83.39,68.29,62.48,55.97,71.51,53.57,83.6,Yes,44042.0,Postgraduate,7.66,Yes,5.53,48.99,47.18,D,Needs Improvement,Medium Risk,Pass
STU102792,Diya Nair,Male,16,11,A,65.78,5.07,67.51,46.87,49.33,82.06,93.65,62.52,73.64,Yes,58841.0,Postgraduate,8.26,Yes,4.54,77.82,48.6,D,Needs Improvement,High Risk,Pass
STU102793,Sai Gupta,Male,14,9,A,77.42,4.82,72.95,61.17,58.71,91.45,100.0,87.59,80.47,No,55059.0,High School,6.13,No,4.59,53.69,46.36,D,Needs Improvement,Medium Risk,Pass
STU102794,Ira Singh,Male,13,6,B,89.25,5.64,82.46,94.51,84.77,78.37,84.78,80.23,65.26,Yes,46290.0,Graduate,6.96,No,2.2,98.26,75.12,B+,Good,Low Risk,Pass
STU102795,Krishna Bose,Male,19,12,D,100.0,0.5,75.87,67.23,77.22,94.39,82.89,78.97,68.83,Yes,37534.0,High School,5.25,Yes,7.93,59.42,45.72,D,Needs Improvement,Medium Risk,Pass
STU102796,Kiara Iyer,Other,19,12,A,69.06,5.7,81.19,84.49,81.8,100.0,82.62,70.2,69.2,Yes,35239.0,High School,5.23,No,2.64,99.7,68.53,B,Average,Medium Risk,Pass
STU102797,Reyansh Mehta,Female,15,9,B,80.2,4.24,100.0,83.62,76.69,53.6,73.7,90.99,73.31,Yes,22627.0,High School,7.56,No,2.64,96.12,64.74,B,Average,Medium Risk,Pass
STU102798,Diya Mishra,Female,16,10,C,73.31,1.23,59.08,62.83,61.94,70.7,97.4,63.24,59.58,No,93756.0,High School,8.39,No,4.91,69.8,42.4,D,Needs Improvement,High Risk,Pass
STU102799,Aadhya Joshi,Female,15,8,A,71.56,4.86,85.67,49.47,60.06,49.49,78.45,67.34,89.66,No,56175.0,Diploma,8.43,Yes,3.71,62.73,46.29,D,Needs Improvement,High Risk,Pass
STU102800,Kiara Nair,Male,16,11,C,73.42,3.97,74.91,51.57,56.63,91.86,52.9,74.19,95.61,Yes,31337.0,Diploma,7.48,Yes,6.78,26.35,38.43,F,Needs Improvement,Critical Risk,Fail
STU102801,Vihaan Mishra,Male,14,9,B,91.89,4.31,68.51,93.23,80.3,72.42,94.17,59.69,60.44,No,62515.0,High School,9.25,No,4.03,82.44,61.71,B,Average,Low Risk,Pass
STU102802,Saanvi Singh,Male,17,12,D,76.14,5.3,92.08,72.43,80.2,77.46,93.84,67.42,48.96,Yes,28761.0,Graduate,6.57,Yes,5.1,70.69,59.68,C,Average,Medium Risk,Pass
STU102803,Kiara Singh,Female,12,6,C,100.0,4.39,54.08,42.26,43.72,100.0,84.6,90.74,45.79,Yes,63547.0,Postgraduate,7.99,Yes,5.33,84.98,50.49,C,Average,Medium Risk,Pass
STU102804,Aadhya Sharma,Female,12,7,C,86.99,1.34,40.5,83.34,65.54,56.76,69.51,67.87,77.29,Yes,58860.0,Graduate,5.55,No,7.05,70.91,43.57,D,Needs Improvement,Medium Risk,Pass
STU102805,Myra Gupta,Male,18,12,A,69.88,3.47,79.37,41.41,61.49,57.25,64.34,87.37,80.58,Yes,36179.0,High School,3.54,No,4.04,80.9,39.97,F,Needs Improvement,High Risk,Fail
STU102806,Diya Das,Other,14,8,C,77.6,1.11,73.93,56.78,64.99,42.06,68.37,85.62,77.37,Yes,23760.0,Graduate,6.47,No,1.76,71.62,44.19,D,Needs Improvement,Medium Risk,Pass
STU102807,Ishaan Iyer,Female,15,8,D,72.38,4.74,55.71,71.3,74.1,100.0,86.78,75.98,78.91,Yes,38676.0,Postgraduate,6.87,No,3.48,45.09,52.3,C,Average,High Risk,Pass
STU102808,Myra Mishra,Female,16,11,C,91.6,5.94,50.34,99.0,89.09,100.0,58.19,60.97,59.77,Yes,50698.0,Graduate,7.26,Yes,7.37,94.28,64.83,B,Average,Medium Risk,Pass
STU102809,Aarav Nair,Female,13,7,D,62.33,1.71,100.0,83.06,73.16,73.02,87.78,78.76,34.18,Yes,23923.0,Postgraduate,6.8,No,5.8,39.08,46.54,D,Needs Improvement,High Risk,Pass
STU102810,Ananya Rao,Female,15,9,B,65.91,2.63,82.95,62.28,69.01,60.12,81.83,52.67,61.05,Yes,35411.0,High School,7.4,No,4.36,55.38,44.19,D,Needs Improvement,High Risk,Pass
STU102811,Riya Verma,Female,15,8,D,74.9,2.29,76.29,70.45,66.27,91.09,100.0,71.65,99.77,Yes,87087.0,High School,8.91,No,5.22,58.52,53.13,C,Average,High Risk,Pass
STU102812,Diya Rao,Female,13,7,B,90.2,2.97,100.0,84.72,75.2,100.0,93.82,80.92,74.77,Yes,46851.0,Graduate,7.81,No,4.57,68.03,63.47,B,Average,Low Risk,Pass
STU102813,Myra Joshi,Male,17,12,B,96.8,4.36,91.33,92.75,80.32,79.18,72.21,88.43,77.64,Yes,159130.0,Diploma,6.16,No,6.68,62.32,63.51,B,Average,Medium Risk,Pass
STU102814,Avni Rao,Female,12,7,A,98.57,2.99,100.0,66.04,71.22,61.94,57.28,76.18,86.29,Yes,58929.0,High School,4.24,No,5.77,55.57,47.95,D,Needs Improvement,Medium Risk,Pass
STU102815,Vivaan Nair,Female,13,6,B,88.36,4.74,58.3,66.5,61.09,100.0,72.5,70.7,54.88,No,44396.0,Postgraduate,5.82,Yes,4.54,87.5,52.22,C,Average,Medium Risk,Pass
STU102816,Sai Joshi,Female,15,10,A,81.01,5.4,57.74,56.72,53.38,67.82,100.0,69.74,74.02,Yes,32303.0,Diploma,8.48,Yes,6.94,46.76,48.74,D,Needs Improvement,High Risk,Pass
STU102817,Aadhya Khan,Male,17,12,D,91.54,5.46,85.26,80.64,77.57,79.43,86.48,72.38,79.22,Yes,28932.0,Postgraduate,6.45,Yes,7.45,62.51,58.08,C,Average,Medium Risk,Pass
STU102818,Reyansh Iyer,Female,11,6,C,68.27,1.91,82.22,86.42,97.21,38.24,87.42,85.49,53.21,Yes,51831.0,Doctorate,7.75,No,3.26,29.12,51.44,C,Average,High Risk,Pass
STU102819,Ayaan Bose,Female,16,10,C,59.86,5.92,94.74,38.98,45.05,81.29,73.69,82.2,76.55,No,38993.0,High School,7.7,Yes,3.3,60.26,45.6,D,Needs Improvement,High Risk,Pass
STU102820,Ira Patel,Female,15,9,D,87.24,6.05,51.54,63.65,67.85,66.92,88.14,77.74,93.32,Yes,41906.0,Postgraduate,6.94,Yes,9.9,39.18,44.53,D,Needs Improvement,High Risk,Pass
STU102821,Myra Bose,Male,16,11,D,69.93,6.18,86.55,50.58,61.33,100.0,62.72,85.56,62.79,Yes,52689.0,Graduate,6.9,No,6.35,87.33,52.7,C,Average,High Risk,Pass
STU102822,Krishna Joshi,Male,12,6,C,81.22,3.45,90.84,72.41,71.47,66.25,94.39,78.01,39.0,No,35644.0,Graduate,6.27,Yes,8.44,65.52,43.22,D,Needs Improvement,High Risk,Pass
STU102823,Saanvi Nair,Female,18,12,A,83.44,2.5,90.04,50.19,47.99,90.69,67.08,61.98,73.11,Yes,71425.0,High School,9.45,Yes,6.88,47.54,40.75,D,Needs Improvement,High Risk,Pass
STU102824,Reyansh Rao,Female,15,10,D,84.98,2.13,69.9,48.88,61.7,76.68,54.49,64.68,58.18,Yes,54947.0,High School,5.95,No,6.02,5.0,30.7,F,Needs Improvement,High Risk,Fail
STU102825,Aadhya Verma,Female,18,11,C,93.25,1.94,83.78,87.98,71.25,79.75,100.0,85.22,73.26,Yes,37197.0,Graduate,8.23,No,1.0,43.55,60.87,B,Average,Low Risk,Pass
STU102826,Riya Rao,Male,13,8,A,91.98,3.72,64.37,67.35,70.93,89.27,85.03,61.51,54.84,Yes,53890.0,High School,7.91,No,2.66,53.59,56.93,C,Average,Low Risk,Pass
STU102827,Diya Rao,Male,18,12,D,84.34,5.06,71.61,69.04,80.06,83.31,84.17,73.43,71.1,Yes,17341.0,Graduate,7.68,Yes,6.4,64.16,57.61,C,Average,Medium Risk,Pass
STU102828,Meera Singh,Female,16,10,B,76.7,5.79,60.36,76.91,60.41,75.86,55.89,76.63,92.09,Yes,57892.0,Postgraduate,6.87,No,3.29,92.09,58.16,C,Average,Medium Risk,Pass
STU102829,Ishaan Mehta,Female,13,6,D,83.29,2.92,64.62,85.53,83.38,67.67,90.13,65.6,69.5,Yes,57457.0,Postgraduate,5.37,Yes,4.8,41.23,55.32,C,Average,Medium Risk,Pass
STU102830,Aadhya Bose,Male,17,12,A,74.85,3.64,72.39,63.3,65.09,88.91,95.52,57.99,40.32,Yes,19295.0,Diploma,5.74,No,6.92,41.14,41.89,D,Needs Improvement,High Risk,Pass
STU102831,Riya Rao,Male,18,11,A,79.64,3.53,68.64,63.66,49.51,52.54,77.41,63.9,76.76,Yes,21121.0,Graduate,6.15,No,5.37,37.76,37.91,F,Needs Improvement,High Risk,Fail
STU102832,Krishna Patel,Female,14,8,D,100.0,2.68,64.62,63.73,54.77,100.0,96.46,56.28,70.36,Yes,42341.0,High School,7.41,Yes,5.9,64.49,50.43,C,Average,Medium Risk,Pass
STU102833,Meera Singh,Female,15,9,D,84.19,4.88,56.51,87.3,75.39,85.73,99.25,85.34,73.84,Yes,36629.0,Diploma,7.98,Yes,7.88,28.41,51.74,C,Average,High Risk,Pass
STU102834,Ishaan Sharma,Female,15,8,D,87.4,4.28,100.0,68.91,77.71,77.5,89.56,82.77,87.52,No,47553.0,Diploma,7.35,Yes,8.07,33.54,46.64,D,Needs Improvement,High Risk,Pass
STU102835,Aditya Gupta,Male,16,9,B,73.53,3.93,68.49,65.34,54.0,85.85,52.54,68.88,60.55,Yes,49996.0,Graduate,7.29,Yes,4.99,78.29,49.61,D,Needs Improvement,High Risk,Pass
STU102836,Diya Singh,Male,18,12,A,94.24,4.27,80.95,76.25,74.4,73.63,65.77,61.59,64.82,Yes,97200.0,Diploma,8.15,No,7.65,93.49,57.51,C,Average,Medium Risk,Pass
STU102837,Diya Mishra,Male,19,12,C,91.12,4.68,49.62,99.0,84.62,80.7,100.0,92.0,51.47,Yes,41533.0,High School,4.7,No,3.18,76.48,67.85,B,Average,Low Risk,Pass
STU102838,Krishna Das,Male,14,7,C,91.21,4.67,96.36,71.19,82.23,66.36,82.46,83.28,73.48,Yes,64174.0,Diploma,4.57,No,5.55,65.36,57.41,C,Average,Low Risk,Pass
STU102839,Diya Das,Female,19,12,B,84.58,2.36,78.51,65.69,64.87,84.34,83.96,70.55,73.01,Yes,39490.0,High School,5.3,No,6.23,100.0,49.01,D,Needs Improvement,High Risk,Pass
STU102840,Diya Gupta,Female,16,9,C,94.41,5.13,69.34,99.0,86.85,83.09,71.0,92.25,65.32,Yes,58143.0,High School,8.02,Yes,4.89,64.21,67.71,B,Average,Low Risk,Pass
STU102841,Vihaan Bose,Female,16,10,D,97.26,4.11,69.47,91.28,87.08,85.03,73.88,79.65,83.45,Yes,40498.0,Graduate,4.79,No,4.66,61.62,60.34,B,Average,Low Risk,Pass
STU102842,Vivaan Bose,Male,17,11,A,85.4,3.0,89.04,88.96,89.15,100.0,100.0,81.82,51.34,Yes,26983.0,Graduate,6.99,Yes,2.86,61.21,67.13,B,Average,Low Risk,Pass
STU102843,Reyansh Khan,Male,16,9,D,80.62,4.07,31.7,61.99,60.26,70.09,100.0,65.5,72.29,Yes,37014.0,Postgraduate,6.0,Yes,5.03,97.18,50.48,C,Average,Medium Risk,Pass
STU102844,Saanvi Bose,Female,14,9,D,92.73,4.25,63.64,60.4,61.93,80.57,93.61,59.81,80.82,No,57894.0,High School,7.17,Yes,1.88,86.07,57.27,C,Average,Low Risk,Pass
STU102845,Vihaan Das,Female,14,9,D,71.15,5.43,74.21,40.65,52.25,60.09,88.53,59.16,60.24,No,28959.0,High School,6.84,Yes,4.83,84.1,42.29,D,Needs Improvement,High Risk,Pass
STU102846,Reyansh Verma,Male,18,12,B,73.38,2.03,74.04,85.44,79.41,86.3,91.68,100.0,45.28,No,50551.0,Graduate,7.28,No,5.22,69.56,52.82,C,Average,High Risk,Pass
STU102847,Krishna Nair,Male,15,8,C,81.36,5.82,100.0,71.23,70.83,85.38,81.84,68.07,39.48,Yes,56366.0,Graduate,6.56,No,6.59,64.38,56.09,C,Average,Medium Risk,Pass
STU102848,Riya Patel,Male,14,7,B,61.1,3.74,70.94,41.19,60.17,81.73,65.69,78.78,72.8,Yes,56777.0,Postgraduate,7.78,No,2.75,67.45,44.33,D,Needs Improvement,High Risk,Pass
STU102849,Kiara Patel,Female,14,8,C,91.93,2.89,90.85,89.23,73.08,77.42,62.32,83.52,100.0,Yes,68072.0,Graduate,8.61,Yes,5.78,47.9,57.43,C,Average,Low Risk,Pass
STU102850,Ishaan Das,Male,14,7,B,70.45,2.84,100.0,64.6,69.0,71.01,100.0,77.75,59.03,Yes,121808.0,Postgraduate,8.39,Yes,6.24,57.16,53.44,C,Average,High Risk,Pass
STU102851,Reyansh Iyer,Male,13,8,A,76.34,2.1,86.06,66.57,69.88,100.0,83.54,76.15,78.12,Yes,27496.0,High School,6.6,Yes,5.06,69.28,52.8,C,Average,Medium Risk,Pass
STU102852,Ishaan Nair,Male,11,6,B,79.44,0.91,65.89,45.79,56.95,76.4,88.79,75.88,26.34,Yes,41104.0,Doctorate,6.05,No,5.99,55.43,34.08,F,Needs Improvement,High Risk,Fail
STU102853,Arjun Bose,Male,13,6,C,82.47,4.78,56.73,77.88,73.62,88.02,85.99,83.76,76.72,Yes,47531.0,Diploma,7.22,No,5.64,85.77,58.2,C,Average,Medium Risk,Pass
STU102854,Riya Singh,Male,18,11,D,77.88,6.87,87.18,78.03,87.13,70.65,85.31,65.52,50.41,Yes,38874.0,Postgraduate,9.17,No,1.0,90.53,75.56,B+,Good,Low Risk,Pass
STU102855,Saanvi Joshi,Male,13,6,D,81.19,1.11,100.0,69.23,75.62,89.5,87.99,72.71,62.92,Yes,82549.0,High School,6.94,Yes,3.26,67.89,59.41,C,Average,Medium Risk,Pass
STU102856,Ishaan Khan,Male,16,9,C,81.28,2.18,84.19,63.31,62.84,76.51,91.88,50.36,71.42,No,85405.0,High School,7.92,Yes,9.39,41.02,35.49,F,Needs Improvement,Critical Risk,Fail
STU102857,Diya Sharma,Female,17,11,D,76.64,4.9,94.5,99.0,89.06,90.49,72.49,55.64,40.11,Yes,133582.0,Graduate,7.86,Yes,6.41,48.09,64.87,B,Average,Medium Risk,Pass
STU102858,Sai Mehta,Female,18,11,C,72.72,3.63,100.0,50.75,62.67,94.79,100.0,62.42,100.0,No,45785.0,High School,7.85,No,3.9,50.59,45.46,D,Needs Improvement,High Risk,Pass
STU102859,Reyansh Gupta,Male,15,9,B,94.98,5.04,88.56,58.46,69.93,82.51,72.27,88.24,59.1,Yes,29093.0,Graduate,8.4,No,5.83,91.19,56.82,C,Average,Low Risk,Pass
STU102860,Aditya Verma,Male,13,7,C,56.75,3.54,59.49,81.33,64.14,70.92,85.03,74.73,80.93,Yes,44014.0,Diploma,5.55,Yes,6.52,34.78,42.49,D,Needs Improvement,Critical Risk,Pass
STU102861,Aadhya Khan,Female,19,12,B,79.53,2.77,76.77,53.77,59.54,44.63,63.01,86.37,96.87,Yes,31590.0,Graduate,5.94,Yes,8.18,64.0,37.12,F,Needs Improvement,Critical Risk,Fail
STU102862,Ira Joshi,Female,18,11,B,76.37,3.34,96.55,52.59,76.42,74.87,79.66,82.62,75.28,Yes,70934.0,Graduate,7.05,No,4.32,72.67,52.6,C,Average,Medium Risk,Pass
STU102863,Meera Khan,Male,15,10,B,87.03,0.5,72.27,88.1,79.78,64.76,71.94,81.12,47.9,Yes,68562.0,Graduate,8.35,No,3.91,49.15,50.97,C,Average,Medium Risk,Pass
STU102864,Diya Patel,Male,13,6,D,64.55,1.87,98.59,79.68,73.1,60.6,81.19,66.67,71.85,No,69100.0,Graduate,8.35,Yes,4.1,64.58,50.97,C,Average,High Risk,Pass
STU102865,Kiara Sharma,Male,13,6,D,76.0,5.22,75.0,77.75,71.13,100.0,94.3,78.9,36.92,Yes,125096.0,Diploma,6.95,No,3.96,78.61,61.13,B,Average,Medium Risk,Pass
STU102866,Ayaan Mehta,Female,15,8,B,80.77,5.61,81.02,72.91,56.72,99.96,85.06,81.05,64.04,Yes,49199.0,Graduate,8.1,Yes,3.89,56.03,61.14,B,Average,Medium Risk,Pass
STU102867,Ayaan Gupta,Male,14,7,C,94.84,5.95,70.74,58.93,61.68,58.45,100.0,100.0,100.0,Yes,36603.0,Graduate,6.54,Yes,5.47,60.79,54.16,C,Average,Medium Risk,Pass
STU102868,Meera Mishra,Male,17,12,B,85.99,4.41,78.39,65.96,79.41,85.12,93.95,73.85,44.6,Yes,47913.0,Graduate,6.09,No,4.26,70.14,56.59,C,Average,Low Risk,Pass
STU102869,Saanvi Patel,Female,13,7,A,67.8,0.5,79.19,68.73,61.29,62.74,77.82,86.79,55.16,Yes,31585.0,Graduate,5.54,No,4.98,57.68,38.89,F,Needs Improvement,High Risk,Fail
STU102870,Myra Joshi,Female,12,7,D,76.15,2.68,51.87,83.54,60.72,84.87,81.58,76.51,100.0,No,35843.0,Graduate,6.85,Yes,8.84,33.54,39.26,F,Needs Improvement,Critical Risk,Fail
STU102871,Myra Verma,Other,18,12,C,92.63,5.82,69.38,76.81,67.02,73.64,87.18,69.57,66.86,Yes,49192.0,Graduate,6.62,No,3.18,78.79,61.69,B,Average,Low Risk,Pass
STU102872,Sai Sharma,Female,17,11,B,67.59,6.3,57.5,55.15,63.16,78.51,92.14,88.43,53.91,Yes,61069.0,Diploma,8.1,Yes,5.77,76.24,54.68,C,Average,High Risk,Pass
STU102873,Vihaan Sharma,Male,12,7,B,81.06,5.88,69.89,82.63,86.85,100.0,66.72,100.0,77.01,Yes,33608.0,Graduate,7.62,Yes,2.83,96.03,73.43,B+,Good,Low Risk,Pass
STU102874,Sai Bose,Male,13,8,C,81.89,3.32,64.07,43.14,54.88,92.93,92.35,81.14,61.56,No,27083.0,Diploma,7.06,No,6.95,62.55,34.3,F,Needs Improvement,High Risk,Fail
STU102875,Vivaan Mehta,Male,14,9,C,77.37,1.61,91.18,64.87,61.47,99.86,67.08,69.8,21.11,Yes,67411.0,High School,7.06,No,7.34,49.85,40.17,D,Needs Improvement,High Risk,Pass
STU102876,Myra Das,Female,16,10,B,100.0,3.63,91.35,51.73,63.13,78.01,89.8,83.61,45.51,Yes,32964.0,High School,6.54,Yes,3.36,84.16,56.47,C,Average,Low Risk,Pass
STU102877,Ira Verma,Male,18,12,B,77.05,3.72,84.4,56.29,76.58,59.61,96.17,81.35,100.0,Yes,52299.0,Postgraduate,5.04,No,3.71,90.04,56.34,C,Average,Medium Risk,Pass
STU102878,Arjun Verma,Female,17,12,B,87.4,6.2,56.99,99.0,78.52,100.0,88.2,100.0,75.91,Yes,81819.0,Postgraduate,5.7,Yes,6.43,47.6,64.85,B,Average,Medium Risk,Pass
STU102879,Ananya Singh,Male,18,12,D,72.8,4.06,74.53,46.47,57.17,96.04,51.12,86.91,96.35,Yes,70419.0,Postgraduate,7.87,Yes,4.55,60.04,47.27,D,Needs Improvement,High Risk,Pass
STU102880,Aarav Verma,Female,12,6,B,88.33,3.73,55.79,56.89,58.92,90.88,58.32,66.8,51.47,Yes,63857.0,Graduate,6.85,No,7.93,24.29,33.91,F,Needs Improvement,High Risk,Fail
STU102881,Aarav Sharma,Male,12,7,B,92.45,3.82,73.79,78.17,62.62,70.48,89.52,93.3,69.01,Yes,79824.0,Diploma,5.56,Yes,2.7,54.73,58.92,C,Average,Low Risk,Pass
STU102882,Vihaan Sharma,Male,15,9,D,74.94,4.34,85.71,62.48,74.78,66.62,46.98,87.3,66.96,No,54449.0,Doctorate,8.5,Yes,7.25,92.11,48.03,D,Needs Improvement,High Risk,Pass
STU102883,Aarav Rao,Female,12,6,C,81.34,4.7,90.88,72.49,80.57,91.44,91.85,89.22,60.15,Yes,29728.0,Graduate,8.87,No,9.58,42.94,51.13,C,Average,High Risk,Pass
STU102884,Vivaan Mehta,Female,14,8,D,71.26,2.54,83.09,92.87,69.9,65.79,95.05,83.34,73.78,Yes,148018.0,Postgraduate,8.32,Yes,5.88,70.8,59.01,C,Average,Medium Risk,Pass
STU102885,Ayaan Mehta,Male,13,7,A,68.27,2.01,94.88,80.47,70.67,73.4,97.76,90.1,49.93,Yes,59727.0,Diploma,7.47,Yes,3.83,71.89,59.4,C,Average,Medium Risk,Pass
STU102886,Ira Iyer,Female,19,12,A,94.44,5.89,79.9,62.5,59.56,100.0,80.62,83.29,91.77,Yes,60593.0,Graduate,7.31,Yes,3.55,66.15,60.42,B,Average,Low Risk,Pass
STU102887,Reyansh Singh,Female,11,6,D,75.35,1.07,72.5,67.86,72.69,100.0,90.14,74.95,78.41,Yes,52944.0,Graduate,6.97,Yes,4.78,51.81,50.45,C,Average,Medium Risk,Pass
STU102888,Arjun Nair,Female,13,7,B,53.04,6.32,89.1,78.49,72.19,98.53,86.81,79.61,66.87,No,22748.0,Graduate,7.18,No,6.45,97.77,57.0,C,Average,High Risk,Pass
STU102889,Diya Bose,Male,13,7,A,100.0,0.64,89.6,80.16,81.3,65.35,60.61,76.61,72.4,No,33049.0,High School,7.69,Yes,2.11,80.47,55.79,C,Average,Low Risk,Pass
STU102890,Reyansh Khan,Male,13,7,A,72.37,2.76,68.14,70.33,66.44,68.69,91.93,82.1,64.56,Yes,102327.0,Postgraduate,7.78,Yes,4.48,100.0,56.49,C,Average,Medium Risk,Pass
STU102891,Aadhya Mishra,Female,14,9,A,79.04,5.25,81.68,75.77,74.59,95.25,100.0,78.95,38.98,Yes,20573.0,Graduate,7.5,No,5.36,25.48,53.87,C,Average,Medium Risk,Pass
STU102892,Diya Joshi,Other,15,8,C,100.0,3.7,71.59,75.79,75.05,100.0,93.65,74.23,52.17,Yes,46414.0,Graduate,3.5,Yes,8.21,71.3,52.49,C,Average,High Risk,Pass
STU102893,Avni Singh,Female,19,12,A,80.3,1.59,45.87,68.52,63.06,69.51,74.52,75.82,66.76,Yes,55257.0,Graduate,8.27,Yes,8.82,11.33,32.23,F,Needs Improvement,Critical Risk,Fail
STU102894,Myra Singh,Female,13,7,B,80.04,4.38,82.6,60.32,65.69,75.91,92.43,77.96,63.65,Yes,41800.0,High School,7.22,No,4.84,69.05,53.77,C,Average,Medium Risk,Pass
STU102895,Ira Gupta,Female,14,9,A,67.26,3.81,56.58,81.88,73.47,82.93,100.0,56.63,81.66,Yes,121649.0,Graduate,5.51,No,2.88,67.53,57.56,C,Average,Medium Risk,Pass
STU102896,Sai Rao,Female,17,10,C,62.38,3.35,80.92,74.67,74.82,59.87,97.12,90.29,80.09,Yes,24502.0,Diploma,7.22,No,5.38,45.02,49.51,D,Needs Improvement,High Risk,Pass
